v1	V(n001)	I(D1)
1.913999999999970e-001	1.914000e-001	1.695649e-007
1.914999999999970e-001	1.915000e-001	1.699450e-007
1.915999999999970e-001	1.916000e-001	1.703260e-007
1.916999999999970e-001	1.917000e-001	1.707079e-007
1.917999999999970e-001	1.918000e-001	1.710906e-007
1.918999999999970e-001	1.919000e-001	1.714741e-007
1.919999999999970e-001	1.920000e-001	1.718585e-007
1.920999999999970e-001	1.921000e-001	1.722437e-007
1.921999999999970e-001	1.922000e-001	1.726298e-007
1.922999999999970e-001	1.923000e-001	1.730168e-007
1.923999999999969e-001	1.924000e-001	1.734046e-007
1.924999999999969e-001	1.925000e-001	1.737932e-007
1.925999999999969e-001	1.926000e-001	1.741827e-007
1.926999999999969e-001	1.927000e-001	1.745731e-007
1.927999999999969e-001	1.928000e-001	1.749643e-007
1.928999999999969e-001	1.929000e-001	1.753564e-007
1.929999999999969e-001	1.930000e-001	1.757494e-007
1.930999999999969e-001	1.931000e-001	1.761432e-007
1.931999999999969e-001	1.932000e-001	1.765379e-007
1.932999999999968e-001	1.933000e-001	1.769335e-007
1.933999999999968e-001	1.934000e-001	1.773299e-007
1.934999999999968e-001	1.935000e-001	1.777272e-007
1.935999999999968e-001	1.936000e-001	1.781254e-007
1.936999999999968e-001	1.937000e-001	1.785245e-007
1.937999999999968e-001	1.938000e-001	1.789245e-007
1.938999999999968e-001	1.939000e-001	1.793253e-007
1.939999999999968e-001	1.940000e-001	1.797271e-007
1.940999999999968e-001	1.941000e-001	1.801297e-007
1.941999999999967e-001	1.942000e-001	1.805332e-007
1.942999999999967e-001	1.943000e-001	1.809376e-007
1.943999999999967e-001	1.944000e-001	1.813429e-007
1.944999999999967e-001	1.945000e-001	1.817491e-007
1.945999999999967e-001	1.946000e-001	1.821562e-007
1.946999999999967e-001	1.947000e-001	1.825641e-007
1.947999999999967e-001	1.948000e-001	1.829730e-007
1.948999999999967e-001	1.949000e-001	1.833828e-007
1.949999999999967e-001	1.950000e-001	1.837935e-007
1.950999999999966e-001	1.951000e-001	1.842051e-007
1.951999999999966e-001	1.952000e-001	1.846176e-007
1.952999999999966e-001	1.953000e-001	1.850310e-007
1.953999999999966e-001	1.954000e-001	1.854454e-007
1.954999999999966e-001	1.955000e-001	1.858606e-007
1.955999999999966e-001	1.956000e-001	1.862768e-007
1.956999999999966e-001	1.957000e-001	1.866939e-007
1.957999999999966e-001	1.958000e-001	1.871119e-007
1.958999999999966e-001	1.959000e-001	1.875308e-007
1.959999999999965e-001	1.960000e-001	1.879507e-007
1.960999999999965e-001	1.961000e-001	1.883715e-007
1.961999999999965e-001	1.962000e-001	1.887932e-007
1.962999999999965e-001	1.963000e-001	1.892158e-007
1.963999999999965e-001	1.964000e-001	1.896394e-007
1.964999999999965e-001	1.965000e-001	1.900639e-007
1.965999999999965e-001	1.966000e-001	1.904894e-007
1.966999999999965e-001	1.967000e-001	1.909158e-007
1.967999999999965e-001	1.968000e-001	1.913431e-007
1.968999999999964e-001	1.969000e-001	1.917714e-007
1.969999999999964e-001	1.970000e-001	1.922006e-007
1.970999999999964e-001	1.971000e-001	1.926308e-007
1.971999999999964e-001	1.972000e-001	1.930619e-007
1.972999999999964e-001	1.973000e-001	1.934940e-007
1.973999999999964e-001	1.974000e-001	1.939270e-007
1.974999999999964e-001	1.975000e-001	1.943610e-007
1.975999999999964e-001	1.976000e-001	1.947959e-007
1.976999999999964e-001	1.977000e-001	1.952318e-007
1.977999999999963e-001	1.978000e-001	1.956687e-007
1.978999999999963e-001	1.979000e-001	1.961066e-007
1.979999999999963e-001	1.980000e-001	1.965454e-007
1.980999999999963e-001	1.981000e-001	1.969851e-007
1.981999999999963e-001	1.982000e-001	1.974259e-007
1.982999999999963e-001	1.983000e-001	1.978676e-007
1.983999999999963e-001	1.984000e-001	1.983103e-007
1.984999999999963e-001	1.985000e-001	1.987540e-007
1.985999999999963e-001	1.986000e-001	1.991986e-007
1.986999999999962e-001	1.987000e-001	1.996442e-007
1.987999999999962e-001	1.988000e-001	2.000909e-007
1.988999999999962e-001	1.989000e-001	2.005385e-007
1.989999999999962e-001	1.990000e-001	2.009871e-007
1.990999999999962e-001	1.991000e-001	2.014366e-007
1.991999999999962e-001	1.992000e-001	2.018872e-007
1.992999999999962e-001	1.993000e-001	2.023388e-007
1.993999999999962e-001	1.994000e-001	2.027914e-007
1.994999999999962e-001	1.995000e-001	2.032449e-007
1.995999999999961e-001	1.996000e-001	2.036995e-007
1.996999999999961e-001	1.997000e-001	2.041551e-007
1.997999999999961e-001	1.998000e-001	2.046117e-007
1.998999999999961e-001	1.999000e-001	2.050693e-007
1.999999999999961e-001	2.000000e-001	2.055279e-007
2.000999999999961e-001	2.001000e-001	2.059875e-007
2.001999999999961e-001	2.002000e-001	2.064481e-007
2.002999999999961e-001	2.003000e-001	2.069098e-007
2.003999999999961e-001	2.004000e-001	2.073724e-007
2.004999999999960e-001	2.005000e-001	2.078361e-007
2.005999999999960e-001	2.006000e-001	2.083008e-007
2.006999999999960e-001	2.007000e-001	2.087666e-007
2.007999999999960e-001	2.008000e-001	2.092333e-007
2.008999999999960e-001	2.009000e-001	2.097012e-007
2.009999999999960e-001	2.010000e-001	2.101700e-007
2.010999999999960e-001	2.011000e-001	2.106399e-007
2.011999999999960e-001	2.012000e-001	2.111108e-007
2.012999999999960e-001	2.013000e-001	2.115827e-007
2.013999999999959e-001	2.014000e-001	2.120557e-007
2.014999999999959e-001	2.015000e-001	2.125297e-007
2.015999999999959e-001	2.016000e-001	2.130048e-007
2.016999999999959e-001	2.017000e-001	2.134810e-007
2.017999999999959e-001	2.018000e-001	2.139582e-007
2.018999999999959e-001	2.019000e-001	2.144364e-007
2.019999999999959e-001	2.020000e-001	2.149157e-007
2.020999999999959e-001	2.021000e-001	2.153960e-007
2.021999999999959e-001	2.022000e-001	2.158775e-007
2.022999999999958e-001	2.023000e-001	2.163599e-007
2.023999999999958e-001	2.024000e-001	2.168435e-007
2.024999999999958e-001	2.025000e-001	2.173281e-007
2.025999999999958e-001	2.026000e-001	2.178138e-007
2.026999999999958e-001	2.027000e-001	2.183005e-007
2.027999999999958e-001	2.028000e-001	2.187884e-007
2.028999999999958e-001	2.029000e-001	2.192773e-007
2.029999999999958e-001	2.030000e-001	2.197673e-007
2.030999999999958e-001	2.031000e-001	2.202584e-007
2.031999999999958e-001	2.032000e-001	2.207505e-007
2.032999999999957e-001	2.033000e-001	2.212438e-007
2.033999999999957e-001	2.034000e-001	2.217381e-007
2.034999999999957e-001	2.035000e-001	2.222335e-007
2.035999999999957e-001	2.036000e-001	2.227300e-007
2.036999999999957e-001	2.037000e-001	2.232277e-007
2.037999999999957e-001	2.038000e-001	2.237264e-007
2.038999999999957e-001	2.039000e-001	2.242262e-007
2.039999999999957e-001	2.040000e-001	2.247271e-007
2.040999999999957e-001	2.041000e-001	2.252292e-007
2.041999999999956e-001	2.042000e-001	2.257323e-007
2.042999999999956e-001	2.043000e-001	2.262366e-007
2.043999999999956e-001	2.044000e-001	2.267419e-007
2.044999999999956e-001	2.045000e-001	2.272484e-007
2.045999999999956e-001	2.046000e-001	2.277560e-007
2.046999999999956e-001	2.047000e-001	2.282647e-007
2.047999999999956e-001	2.048000e-001	2.287746e-007
2.048999999999956e-001	2.049000e-001	2.292855e-007
2.049999999999956e-001	2.050000e-001	2.297976e-007
2.050999999999955e-001	2.051000e-001	2.303109e-007
2.051999999999955e-001	2.052000e-001	2.308252e-007
2.052999999999955e-001	2.053000e-001	2.313407e-007
2.053999999999955e-001	2.054000e-001	2.318574e-007
2.054999999999955e-001	2.055000e-001	2.323752e-007
2.055999999999955e-001	2.056000e-001	2.328941e-007
2.056999999999955e-001	2.057000e-001	2.334142e-007
2.057999999999955e-001	2.058000e-001	2.339354e-007
2.058999999999955e-001	2.059000e-001	2.344578e-007
2.059999999999954e-001	2.060000e-001	2.349813e-007
2.060999999999954e-001	2.061000e-001	2.355060e-007
2.061999999999954e-001	2.062000e-001	2.360318e-007
2.062999999999954e-001	2.063000e-001	2.365588e-007
2.063999999999954e-001	2.064000e-001	2.370870e-007
2.064999999999954e-001	2.065000e-001	2.376163e-007
2.065999999999954e-001	2.066000e-001	2.381468e-007
2.066999999999954e-001	2.067000e-001	2.386785e-007
2.067999999999954e-001	2.068000e-001	2.392113e-007
2.068999999999953e-001	2.069000e-001	2.397454e-007
2.069999999999953e-001	2.070000e-001	2.402806e-007
2.070999999999953e-001	2.071000e-001	2.408170e-007
2.071999999999953e-001	2.072000e-001	2.413546e-007
2.072999999999953e-001	2.073000e-001	2.418933e-007
2.073999999999953e-001	2.074000e-001	2.424333e-007
2.074999999999953e-001	2.075000e-001	2.429744e-007
2.075999999999953e-001	2.076000e-001	2.435168e-007
2.076999999999953e-001	2.077000e-001	2.440603e-007
2.077999999999952e-001	2.078000e-001	2.446050e-007
2.078999999999952e-001	2.079000e-001	2.451510e-007
2.079999999999952e-001	2.080000e-001	2.456981e-007
2.080999999999952e-001	2.081000e-001	2.462465e-007
2.081999999999952e-001	2.082000e-001	2.467961e-007
2.082999999999952e-001	2.083000e-001	2.473469e-007
2.083999999999952e-001	2.084000e-001	2.478989e-007
2.084999999999952e-001	2.085000e-001	2.484521e-007
2.085999999999952e-001	2.086000e-001	2.490065e-007
2.086999999999951e-001	2.087000e-001	2.495622e-007
2.087999999999951e-001	2.088000e-001	2.501191e-007
2.088999999999951e-001	2.089000e-001	2.506772e-007
2.089999999999951e-001	2.090000e-001	2.512366e-007
2.090999999999951e-001	2.091000e-001	2.517972e-007
2.091999999999951e-001	2.092000e-001	2.523590e-007
2.092999999999951e-001	2.093000e-001	2.529221e-007
2.093999999999951e-001	2.094000e-001	2.534864e-007
2.094999999999951e-001	2.095000e-001	2.540520e-007
2.095999999999950e-001	2.096000e-001	2.546188e-007
2.096999999999950e-001	2.097000e-001	2.551868e-007
2.097999999999950e-001	2.098000e-001	2.557562e-007
2.098999999999950e-001	2.099000e-001	2.563268e-007
2.099999999999950e-001	2.100000e-001	2.568986e-007
2.100999999999950e-001	2.101000e-001	2.574717e-007
2.101999999999950e-001	2.102000e-001	2.580461e-007
2.102999999999950e-001	2.103000e-001	2.586217e-007
2.103999999999950e-001	2.104000e-001	2.591986e-007
2.104999999999949e-001	2.105000e-001	2.597768e-007
2.105999999999949e-001	2.106000e-001	2.603562e-007
2.106999999999949e-001	2.107000e-001	2.609370e-007
2.107999999999949e-001	2.108000e-001	2.615190e-007
2.108999999999949e-001	2.109000e-001	2.621023e-007
2.109999999999949e-001	2.110000e-001	2.626869e-007
2.110999999999949e-001	2.111000e-001	2.632728e-007
2.111999999999949e-001	2.112000e-001	2.638600e-007
2.112999999999949e-001	2.113000e-001	2.644485e-007
2.113999999999948e-001	2.114000e-001	2.650383e-007
2.114999999999948e-001	2.115000e-001	2.656294e-007
2.115999999999948e-001	2.116000e-001	2.662217e-007
2.116999999999948e-001	2.117000e-001	2.668154e-007
2.117999999999948e-001	2.118000e-001	2.674105e-007
2.118999999999948e-001	2.119000e-001	2.680068e-007
2.119999999999948e-001	2.120000e-001	2.686044e-007
2.120999999999948e-001	2.121000e-001	2.692034e-007
2.121999999999948e-001	2.122000e-001	2.698037e-007
2.122999999999947e-001	2.123000e-001	2.704053e-007
2.123999999999947e-001	2.124000e-001	2.710082e-007
2.124999999999947e-001	2.125000e-001	2.716125e-007
2.125999999999947e-001	2.126000e-001	2.722181e-007
2.126999999999947e-001	2.127000e-001	2.728250e-007
2.127999999999947e-001	2.128000e-001	2.734334e-007
2.128999999999947e-001	2.129000e-001	2.740430e-007
2.129999999999947e-001	2.130000e-001	2.746540e-007
2.130999999999947e-001	2.131000e-001	2.752663e-007
2.131999999999946e-001	2.132000e-001	2.758800e-007
2.132999999999946e-001	2.133000e-001	2.764950e-007
2.133999999999946e-001	2.134000e-001	2.771114e-007
2.134999999999946e-001	2.135000e-001	2.777292e-007
2.135999999999946e-001	2.136000e-001	2.783483e-007
2.136999999999946e-001	2.137000e-001	2.789688e-007
2.137999999999946e-001	2.138000e-001	2.795906e-007
2.138999999999946e-001	2.139000e-001	2.802139e-007
2.139999999999946e-001	2.140000e-001	2.808385e-007
2.140999999999945e-001	2.141000e-001	2.814645e-007
2.141999999999945e-001	2.142000e-001	2.820918e-007
2.142999999999945e-001	2.143000e-001	2.827206e-007
2.143999999999945e-001	2.144000e-001	2.833507e-007
2.144999999999945e-001	2.145000e-001	2.839823e-007
2.145999999999945e-001	2.146000e-001	2.846152e-007
2.146999999999945e-001	2.147000e-001	2.852495e-007
2.147999999999945e-001	2.148000e-001	2.858853e-007
2.148999999999945e-001	2.149000e-001	2.865224e-007
2.149999999999945e-001	2.150000e-001	2.871610e-007
2.150999999999944e-001	2.151000e-001	2.878009e-007
2.151999999999944e-001	2.152000e-001	2.884423e-007
2.152999999999944e-001	2.153000e-001	2.890851e-007
2.153999999999944e-001	2.154000e-001	2.897293e-007
2.154999999999944e-001	2.155000e-001	2.903749e-007
2.155999999999944e-001	2.156000e-001	2.910220e-007
2.156999999999944e-001	2.157000e-001	2.916705e-007
2.157999999999944e-001	2.158000e-001	2.923204e-007
2.158999999999944e-001	2.159000e-001	2.929717e-007
2.159999999999943e-001	2.160000e-001	2.936246e-007
2.160999999999943e-001	2.161000e-001	2.942788e-007
2.161999999999943e-001	2.162000e-001	2.949345e-007
2.162999999999943e-001	2.163000e-001	2.955916e-007
2.163999999999943e-001	2.164000e-001	2.962502e-007
2.164999999999943e-001	2.165000e-001	2.969102e-007
2.165999999999943e-001	2.166000e-001	2.975717e-007
2.166999999999943e-001	2.167000e-001	2.982347e-007
2.167999999999943e-001	2.168000e-001	2.988991e-007
2.168999999999942e-001	2.169000e-001	2.995650e-007
2.169999999999942e-001	2.170000e-001	3.002324e-007
2.170999999999942e-001	2.171000e-001	3.009012e-007
2.171999999999942e-001	2.172000e-001	3.015715e-007
2.172999999999942e-001	2.173000e-001	3.022433e-007
2.173999999999942e-001	2.174000e-001	3.029166e-007
2.174999999999942e-001	2.175000e-001	3.035913e-007
2.175999999999942e-001	2.176000e-001	3.042676e-007
2.176999999999942e-001	2.177000e-001	3.049453e-007
2.177999999999941e-001	2.178000e-001	3.056246e-007
2.178999999999941e-001	2.179000e-001	3.063053e-007
2.179999999999941e-001	2.180000e-001	3.069876e-007
2.180999999999941e-001	2.181000e-001	3.076713e-007
2.181999999999941e-001	2.182000e-001	3.083566e-007
2.182999999999941e-001	2.183000e-001	3.090434e-007
2.183999999999941e-001	2.184000e-001	3.097317e-007
2.184999999999941e-001	2.185000e-001	3.104215e-007
2.185999999999941e-001	2.186000e-001	3.111129e-007
2.186999999999940e-001	2.187000e-001	3.118057e-007
2.187999999999940e-001	2.188000e-001	3.125001e-007
2.188999999999940e-001	2.189000e-001	3.131961e-007
2.189999999999940e-001	2.190000e-001	3.138936e-007
2.190999999999940e-001	2.191000e-001	3.145926e-007
2.191999999999940e-001	2.192000e-001	3.152931e-007
2.192999999999940e-001	2.193000e-001	3.159952e-007
2.193999999999940e-001	2.194000e-001	3.166989e-007
2.194999999999940e-001	2.195000e-001	3.174041e-007
2.195999999999939e-001	2.196000e-001	3.181109e-007
2.196999999999939e-001	2.197000e-001	3.188192e-007
2.197999999999939e-001	2.198000e-001	3.195291e-007
2.198999999999939e-001	2.199000e-001	3.202406e-007
2.199999999999939e-001	2.200000e-001	3.209536e-007
2.200999999999939e-001	2.201000e-001	3.216682e-007
2.201999999999939e-001	2.202000e-001	3.223844e-007
2.202999999999939e-001	2.203000e-001	3.231022e-007
2.203999999999939e-001	2.204000e-001	3.238216e-007
2.204999999999938e-001	2.205000e-001	3.245425e-007
2.205999999999938e-001	2.206000e-001	3.252650e-007
2.206999999999938e-001	2.207000e-001	3.259892e-007
2.207999999999938e-001	2.208000e-001	3.267149e-007
2.208999999999938e-001	2.209000e-001	3.274423e-007
2.209999999999938e-001	2.210000e-001	3.281712e-007
2.210999999999938e-001	2.211000e-001	3.289017e-007
2.211999999999938e-001	2.212000e-001	3.296339e-007
2.212999999999938e-001	2.213000e-001	3.303677e-007
2.213999999999937e-001	2.214000e-001	3.311031e-007
2.214999999999937e-001	2.215000e-001	3.318401e-007
2.215999999999937e-001	2.216000e-001	3.325788e-007
2.216999999999937e-001	2.217000e-001	3.333191e-007
2.217999999999937e-001	2.218000e-001	3.340610e-007
2.218999999999937e-001	2.219000e-001	3.348046e-007
2.219999999999937e-001	2.220000e-001	3.355498e-007
2.220999999999937e-001	2.221000e-001	3.362967e-007
2.221999999999937e-001	2.222000e-001	3.370452e-007
2.222999999999936e-001	2.223000e-001	3.377953e-007
2.223999999999936e-001	2.224000e-001	3.385472e-007
2.224999999999936e-001	2.225000e-001	3.393006e-007
2.225999999999936e-001	2.226000e-001	3.400558e-007
2.226999999999936e-001	2.227000e-001	3.408126e-007
2.227999999999936e-001	2.228000e-001	3.415711e-007
2.228999999999936e-001	2.229000e-001	3.423312e-007
2.229999999999936e-001	2.230000e-001	3.430931e-007
2.230999999999936e-001	2.231000e-001	3.438566e-007
2.231999999999935e-001	2.232000e-001	3.446218e-007
2.232999999999935e-001	2.233000e-001	3.453887e-007
2.233999999999935e-001	2.234000e-001	3.461573e-007
2.234999999999935e-001	2.235000e-001	3.469276e-007
2.235999999999935e-001	2.236000e-001	3.476996e-007
2.236999999999935e-001	2.237000e-001	3.484733e-007
2.237999999999935e-001	2.238000e-001	3.492487e-007
2.238999999999935e-001	2.239000e-001	3.500258e-007
2.239999999999935e-001	2.240000e-001	3.508046e-007
2.240999999999934e-001	2.241000e-001	3.515852e-007
2.241999999999934e-001	2.242000e-001	3.523675e-007
2.242999999999934e-001	2.243000e-001	3.531515e-007
2.243999999999934e-001	2.244000e-001	3.539373e-007
2.244999999999934e-001	2.245000e-001	3.547247e-007
2.245999999999934e-001	2.246000e-001	3.555139e-007
2.246999999999934e-001	2.247000e-001	3.563049e-007
2.247999999999934e-001	2.248000e-001	3.570976e-007
2.248999999999934e-001	2.249000e-001	3.578921e-007
2.249999999999933e-001	2.250000e-001	3.586883e-007
2.250999999999933e-001	2.251000e-001	3.594863e-007
2.251999999999933e-001	2.252000e-001	3.602860e-007
2.252999999999933e-001	2.253000e-001	3.610875e-007
2.253999999999933e-001	2.254000e-001	3.618908e-007
2.254999999999933e-001	2.255000e-001	3.626958e-007
2.255999999999933e-001	2.256000e-001	3.635027e-007
2.256999999999933e-001	2.257000e-001	3.643113e-007
2.257999999999933e-001	2.258000e-001	3.651217e-007
2.258999999999933e-001	2.259000e-001	3.659339e-007
2.259999999999932e-001	2.260000e-001	3.667478e-007
2.260999999999932e-001	2.261000e-001	3.675636e-007
2.261999999999932e-001	2.262000e-001	3.683812e-007
